Season,TeamID,Pos_std,tm_off_eff_std,tm_def_eff_std
2003,1339,6.84557484,12.33846334,15.99217235
2003,1340,5.198582985,13.1716073,12.7334261
2003,1341,5.734908581,12.05854358,15.12167803
2003,1343,5.38873735,15.25637165,19.48308906
2003,1344,4.776784592,13.64558092,13.97855889
2003,1345,5.183919482,15.86486806,16.19768288
2003,1346,6.474962246,12.6981051,14.8549124
2003,1347,5.089184674,15.60568172,18.90862356
2003,1348,5.493184608,11.51926771,14.28054921
2003,1349,3.192074041,15.72485904,18.85992787
2003,1350,5.19513255,14.88946884,18.25671899
2003,1351,6.66012019,11.40596656,14.23974386
2003,1352,4.444979811,17.70769733,16.62559001
2003,1353,7.037156932,12.76956879,18.49686073
2003,1354,5.076026781,14.76217566,13.29978059
2003,1356,4.9117305,13.10816388,11.61914959
2003,1357,7.120049241,14.07372431,14.7151886
2003,1358,5.51722271,12.09103124,12.48623106
2003,1359,5.611989159,15.98747702,16.28924285
2003,1360,5.44392047,13.54272241,14.66679432
2003,1361,7.373282534,11.45371642,15.4412996
2003,1362,4.524834485,17.64025678,12.41077105
2003,1363,6.097237908,9.84867523,13.27158095
2003,1364,4.21311743,11.47801249,15.80097773
2003,1365,3.644592561,13.28984454,13.65092405
2003,1366,7.266841238,13.54494455,16.56727103
2003,1368,6.183434646,13.85498243,12.31219286
2003,1369,5.183993369,13.02143591,15.05362115
2003,1371,4.402332312,14.92892502,16.19447063
2003,1372,5.346044013,12.78431341,13.48916633
2003,1373,4.874765799,11.03094594,13.0588449
2003,1374,6.085021787,13.15408553,14.1083109
2003,1375,6.6253704,12.6015678,17.70532458
2003,1376,5.493250544,13.50899793,17.57844374
2003,1378,5.011779082,13.14221479,14.57555765
2003,1379,6.093475609,13.21681157,16.04079183
2003,1380,7.978398569,12.83195473,17.5912014
2003,1381,4.850666414,16.25888987,18.11538598
2003,1382,7.140010261,13.29244495,12.35442745
2003,1383,8.834412984,15.84966757,14.58174498
2003,1384,4.630128613,14.31672698,13.76110531
2003,1385,5.268735994,14.2715385,16.07362901
2003,1386,4.640113029,14.94258412,14.99916799
2003,1387,4.921358795,14.88730597,16.02617187
2003,1388,3.302952045,13.42935003,13.44917842
2003,1389,4.484946932,13.63962605,15.78486951
2003,1390,4.488166301,11.92271877,12.9709783
2003,1391,6.81765204,11.13244805,16.65967967
2003,1392,5.682823971,16.56872792,14.73456879
2003,1393,4.787301935,15.43411758,11.71908592
2003,1394,5.746198061,15.35281028,16.72291867
2003,1395,7.679062927,12.32348957,11.67437277
2003,1396,5.697673127,17.42825802,18.99006442
2003,1397,4.660619512,10.99589757,18.16176862
2003,1398,5.830199215,12.84346568,11.99414382
2003,1399,7.179856338,19.43361892,17.57857439
2003,1400,6.600418887,8.624712389,18.81759438
2003,1401,5.31334115,16.38500584,15.5502729
2003,1402,7.327488613,16.85226734,13.47826856
2003,1403,5.632094883,17.50191862,18.53312898
2003,1404,6.01693188,15.66958241,13.93369002
2003,1405,4.909405328,16.49941334,12.54479401
2003,1406,5.117470613,11.63287898,18.98785889
2003,1407,7.121747643,13.76221949,14.02200545
2003,1408,5.647786927,17.27305537,18.65864187
2003,1409,4.730085849,10.13682354,14.42371454
2003,1410,6.379357731,14.72403455,18.64375877
2003,1411,5.398156667,14.15539853,18.09458598
2003,1412,6.591598708,13.01435833,16.34978651
2003,1414,5.570356808,12.67759003,14.0690612
2003,1415,7.843280046,13.11975599,11.89976629
2003,1416,5.702015723,17.60809711,14.09913531
2003,1417,6.123392756,16.00537841,13.89012918
2003,1418,5.246838199,12.41908974,17.61143934
2003,1419,5.765015344,9.841612934,19.8371615
2003,1420,4.5826552,13.96547402,17.96787079
2003,1421,6.231404135,16.64240765,14.28900615
2003,1422,5.775849306,11.70819561,13.02538226
2003,1423,3.563021321,13.87631337,15.09600714
2003,1424,6.571954037,10.90775243,16.07485698
2003,1425,5.056395312,12.95571642,17.34922136
2003,1426,6.657441737,14.96993638,16.34584348
2003,1427,4.831349295,16.16524692,11.34077183
2003,1428,5.411087076,16.05715093,15.55851092
2003,1429,4.776450302,14.10832639,11.45732345
2003,1431,4.581878375,15.46862526,11.56066423
2003,1433,4.928194084,13.16845712,15.086916
2003,1434,4.875854983,14.52862863,15.22528865
2003,1435,4.885400523,17.54380119,17.77494859
2003,1436,6.355992176,17.18253508,13.23277735
2003,1437,7.515504711,13.29387841,14.74866846
2003,1438,4.422497785,13.83910534,12.94236484
2003,1439,5.866815073,11.37089107,19.11615838
2003,1440,6.178559725,12.56926987,16.30752621
2003,1441,4.448120236,12.80911705,13.92013759
2003,1442,4.3068267,14.17057485,10.88362708
2003,1443,6.201024913,12.57145396,17.44920201
2003,1444,4.893287919,13.01592746,14.89846808
2003,1447,6.040262094,16.73929026,14.88618277
2003,1448,5.509588749,16.46897973,15.98086714
2003,1449,5.097134893,12.91921175,17.99779595
2003,1450,5.860472195,15.32738781,16.58599808
2003,1451,4.530626765,15.69993375,11.38510222
2003,1452,6.324482142,13.82585092,16.4688364
2003,1453,6.264926624,15.17639593,14.59263928
2003,1454,4.923739306,11.89678824,16.99664834
2003,1455,3.927889026,13.89017512,14.61124093
2003,1456,5.170349576,15.7259928,14.39117169
2003,1457,4.710856034,15.26879933,11.13000293
2003,1458,5.252939653,15.38185999,14.92812879
2003,1459,3.563334478,13.38218123,11.14758672
2003,1460,5.87628757,13.51616497,16.64359977
2003,1461,8.219229101,15.01734845,16.02133773
2003,1462,5.20250413,16.48018609,13.71746964
2003,1463,5.383260082,12.72515904,14.97982072
2003,1464,6.152657832,13.51535957,13.24784654
2004,1102,4.561036875,19.29787969,17.45787718
2004,1103,5.384587563,13.78474757,13.70232334
2004,1104,4.08773759,15.84559087,19.2306899
2004,1105,5.682458799,13.72984788,16.70417525
2004,1106,5.268279807,17.33074538,17.18761617
2004,1107,5.32118609,13.7597423,15.81437782
2004,1108,6.088948387,17.80232563,14.90121197
2004,1110,5.040594211,16.10756971,19.05004314
2004,1111,5.540064564,14.81219712,14.09389482
2004,1112,6.925978968,14.44201156,13.22176067
2004,1113,7.013208433,13.07227698,14.11305448
2004,1114,6.359953959,14.88201064,18.94497662
2004,1115,5.98113691,14.64734603,15.34188996
2004,1116,4.206299363,16.33841291,16.80155443
2004,1117,5.614308504,16.06464262,15.64691601
2004,1119,4.394589768,20.10502013,16.55027582
2004,1120,6.099139839,16.36397471,14.79781495
2004,1122,5.193657788,15.98124451,11.09908549
2004,1123,6.483203873,13.12491161,12.25053372
2004,1124,5.298690524,12.57587088,17.90092613
2004,1125,5.90218362,14.76030142,14.15415413
2004,1126,5.639850248,18.15926339,15.22754271
2004,1127,5.730987014,13.93697859,15.06894583
2004,1128,4.464205346,13.67743361,15.69281732
2004,1129,6.681817621,14.56747489,13.4524377
2004,1130,5.383980402,12.28451682,15.47468726
2004,1131,4.829387979,14.67533614,14.09097601
2004,1132,4.334803195,12.58665899,12.95786778
2004,1133,6.511269758,13.36965508,15.37627619
2004,1135,5.450274969,19.87920046,12.4154895
2004,1137,4.693589177,15.00086179,21.82350539
2004,1138,5.501376495,17.17243946,15.41329916
2004,1139,4.511704474,17.41673942,15.09551931
2004,1140,5.779809219,13.79207098,17.35956873
2004,1141,4.639030103,14.21049308,10.05574551
2004,1142,6.022708613,17.33790519,14.08646867
2004,1143,6.101925579,16.25235583,13.81964109
2004,1144,5.374017217,15.09882746,13.07678696
2004,1145,5.923947674,12.80649041,14.53053001
2004,1147,4.639793335,18.12080006,14.22153908
2004,1148,5.133272084,15.96943588,13.02924014
2004,1149,6.242718673,14.21253483,16.93855005
2004,1150,6.807180651,13.84244373,18.1265015
2004,1151,4.616946642,13.08323985,14.41914126
2004,1152,5.407742968,12.14653368,15.37227825
2004,1153,6.613411195,14.14964475,18.41859698
2004,1154,5.43381625,18.30163022,11.01842251
2004,1155,6.935185804,14.39425984,14.70940288
2004,1156,8.806679423,11.99393718,16.63959716
2004,1157,4.917946455,10.26392561,18.61365494
2004,1158,4.959402582,11.39998053,15.27679498
2004,1159,6.064429444,14.74761082,15.17820745
2004,1160,5.895491956,15.09123008,14.41732971
2004,1161,8.680492935,15.35990025,11.66361339
2004,1162,5.963889457,13.75398924,17.84553642
2004,1163,7.043822566,15.29221742,15.63519385
2004,1164,5.555844708,15.65880844,16.79129699
2004,1165,5.542790063,16.44861517,14.44953403
2004,1166,5.741888096,13.62125742,16.21349904
2004,1168,6.018594356,15.79211872,14.00918715
2004,1169,6.377361957,14.71447277,14.67047811
2004,1170,5.545129987,14.53507503,11.67401038
2004,1171,5.271991581,14.74358206,14.09377247
2004,1172,5.396094857,15.03590829,14.51326359
2004,1173,4.535072552,13.09414817,9.418592955
2004,1174,6.930072282,11.78713982,12.57706041
2004,1175,5.498111401,17.68524521,15.09462303
2004,1176,5.354519124,13.49059112,17.71036167
2004,1177,6.280463683,13.8734762,15.01716885
2004,1178,5.880105232,17.38749021,18.82853936
2004,1179,6.24895282,13.02295053,12.11609615
2004,1180,4.268080242,15.61264223,17.27010435
2004,1181,5.240546083,13.36347406,14.65174782
2004,1182,5.890442817,15.11887901,12.50658731
2004,1183,5.572426846,13.47803703,11.02367751
2004,1184,6.507462919,16.40058313,14.94935587
2004,1185,4.450948594,15.8106052,14.81882883
2004,1186,5.694743489,15.65305226,12.87811612
2004,1187,7.126744768,14.11919529,16.95644154
2004,1189,7.399921643,15.1676664,12.90255283
2004,1190,6.810590668,12.24878318,12.56238378
2004,1191,6.423711598,12.3011404,14.42453293
2004,1192,4.462349994,14.50586699,13.37220882
2004,1193,5.276198717,17.40743423,12.58772172
2004,1194,5.83905639,18.86106814,10.97956671
2004,1196,7.814143925,19.42780873,16.41867967
2004,1197,7.597766669,13.79000094,14.00990587
2004,1198,5.656244181,11.94036728,15.13851103
2004,1199,7.049468361,13.21492166,16.66457088
2004,1200,5.49994637,16.61407972,13.74003674
2004,1201,5.527766671,12.67625486,19.51565666
2004,1202,6.012289663,11.4352829,13.69418392
2004,1203,5.252501282,15.43964524,14.83396028
2004,1204,5.380431527,10.25906905,13.39980139
2004,1205,5.896731185,13.92684923,13.68989086
2004,1206,6.482586375,13.13164262,16.88108789
2004,1207,4.511990057,15.06631063,17.39673089
2004,1208,6.846736221,15.25905722,19.00149499
2004,1209,5.709513121,15.91553394,15.12735488
2004,1210,5.508292145,9.24146025,19.43249369
2004,1211,5.367208491,12.33152077,12.94830609
2004,1212,6.028812891,20.57926324,17.12359957
2004,1214,5.470880137,17.3933694,13.14835809
2004,1216,4.393131789,16.7712855,15.73464555
2004,1217,5.258234623,16.07463281,20.77787612
2004,1218,6.765584627,17.47870845,15.36088071
2004,1219,5.776130261,17.2902243,14.87000041
2004,1220,5.629822696,14.90480743,13.3291057
2004,1221,4.558047193,16.27479213,17.87123108
2004,1222,5.468341689,13.68730958,16.31605537
2004,1224,5.623192421,14.56282484,13.79614385
2004,1225,4.910554085,10.87664457,15.76885557
2004,1226,5.116921242,16.0377269,15.05278026
2004,1227,5.056140986,14.24288623,13.16424494
2004,1228,7.263139094,14.76966738,16.93531887
2004,1229,4.976469321,16.88048117,17.37330015
2004,1231,6.727469594,17.05122749,14.14656252
2004,1232,5.148958676,20.48378454,14.07054173
2004,1233,6.46984596,14.48529241,17.47446702
2004,1234,5.575756349,11.16426872,16.34425056
2004,1235,5.127904898,12.84574227,16.48136699
2004,1236,5.230528317,15.62878291,11.09232799
2004,1237,7.763256555,13.11221461,13.45347411
2004,1238,5.193305715,14.40813466,10.70568434
2004,1239,6.546167112,12.55928094,11.24109134
2004,1240,7.389704467,14.34768383,15.99965389
2004,1241,5.553544059,14.02531691,16.42462877
2004,1242,5.374331714,14.32763187,14.46002857
2004,1243,6.625065514,15.93071439,20.13096879
2004,1245,4.526773658,16.23282759,11.7651008
2004,1246,6.24338721,14.30355591,13.99718772
2004,1247,4.454117708,15.25965212,17.34521219
2004,1248,5.501619928,15.97427683,18.0025258
2004,1249,6.926136921,13.27905478,11.27391341
2004,1250,5.864586617,18.18973247,17.72759209
2004,1251,5.309505155,17.72386891,17.00412767
2004,1252,5.833618356,11.162575,15.78374466
2004,1253,5.105036849,13.76224375,11.93706095
2004,1254,3.581192014,13.0372302,13.30766083
2004,1256,5.570950286,11.64285251,14.50607952
2004,1257,4.836924664,16.85393912,16.38090619
2004,1258,5.194386115,12.40690413,14.52548878
2004,1259,3.98958895,10.63026222,15.0229946
2004,1260,6.974864469,11.71981863,14.05431482
2004,1261,4.645207823,13.93180099,17.51859566
2004,1263,5.709800468,16.09873373,16.89693469
2004,1264,4.793829145,16.06804843,13.24450737
2004,1265,3.465644673,13.50943636,15.47585323
2004,1266,4.637578912,12.25586031,19.13318745
2004,1267,4.2250768,13.51600965,15.77234252
2004,1268,5.405783156,12.96545901,18.7349295
2004,1269,5.129087158,14.40593094,15.04395745
2004,1270,4.214250171,11.42376852,13.26674893
2004,1271,5.387412629,18.14330298,14.12482366
2004,1272,5.484144918,15.20536323,16.18714006
2004,1273,4.90010422,14.20353635,15.6442121
2004,1274,6.690985289,14.40617807,16.68731854
2004,1275,3.81724892,17.67469045,14.1987578
2004,1276,5.334423097,12.20784903,15.80317802
2004,1277,6.158664249,13.32851447,17.1364652
2004,1278,5.887312644,14.15597545,13.68224749
2004,1279,4.955597481,13.62469627,18.7166407
2004,1280,5.47811321,9.391573155,12.44634176
2004,1281,6.26238797,12.37145749,15.01164109
2004,1282,6.060846558,16.36662511,16.6154818
2004,1283,7.418276932,11.32811343,16.43655659
2004,1284,6.327599358,11.2585463,14.44563006
2004,1285,6.290164346,12.53708214,12.69264451
2004,1286,5.823883076,12.80681741,18.49916606
2004,1287,5.033308641,14.2469553,15.47520905
2004,1288,6.879662322,13.85786672,15.41614102
2004,1290,5.981510652,18.91331128,18.24950587
2004,1291,5.751207161,14.14688824,15.28207418
2004,1292,4.194416997,11.49703924,18.14763617
2004,1293,6.270594443,15.69051401,14.3825901
2004,1296,4.932955431,13.9954246,14.78112458
2004,1298,6.648553738,13.85029213,22.96390032
2004,1299,7.048683822,13.72545571,15.26074906
2004,1301,4.352953382,14.21277306,14.20781891
2004,1304,5.877423544,14.9237038,21.46097554
2004,1305,4.177990476,12.85828788,17.38314172
2004,1306,5.215805532,16.35333971,17.48872839
2004,1307,6.475353685,16.55117134,17.22200989
2004,1308,4.24096332,18.0762085,15.27805317
2004,1309,6.955961989,14.67644753,17.59617588
2004,1310,7.00445268,12.38417615,13.93942041
2004,1311,5.162341757,17.51328738,9.946478543
2004,1313,5.62657518,17.01937431,16.05950149
2004,1314,7.89815551,13.15285998,13.27187362
2004,1317,6.3559481,14.5524504,13.98696781
2004,1318,5.400973649,14.76470522,15.2200202
2004,1319,6.40198279,14.96553249,13.11949477
2004,1320,4.923949571,14.9471314,11.53402559
2004,1321,4.341470821,14.89277878,16.76709872
2004,1322,7.08113874,15.16951108,13.79634903
2004,1323,4.233617426,14.2948139,13.33058976
2004,1324,5.904342827,14.09808678,17.3039039
2004,1325,5.086118335,13.36437309,14.09216601
2004,1326,4.63880284,15.88123501,14.48454418
2004,1328,6.550217515,18.72020098,20.86255889
2004,1329,5.973483656,14.80519122,17.37645223
2004,1330,5.953018721,11.98033813,15.47911493
2004,1331,6.747198704,10.30452156,11.99316156
2004,1332,5.379202953,12.6220559,14.44011652
2004,1333,7.957200334,14.27250654,17.93425067
2004,1334,5.291022416,12.56789654,10.971816
2004,1335,5.131785001,19.5471405,16.1290236
2004,1336,5.173238024,14.38710029,15.9476494
2004,1337,4.929952699,12.54579023,14.8496985
2004,1338,4.992255924,15.39903794,13.96588715
2004,1339,6.028109717,15.40148726,12.42821124
2004,1340,5.194816212,14.11047513,12.21427509
2004,1341,5.84013409,12.91114441,15.37491372
2004,1343,4.862279184,16.56601258,15.13243568
2004,1344,4.623909889,16.69960178,14.87731148
2004,1345,5.17683424,14.49337721,17.23759457
2004,1346,5.130922913,12.10378845,14.56625423
2004,1347,5.346065937,15.01815523,16.40795424
2004,1348,6.087332608,14.67025858,17.46220012
2004,1349,7.333685221,12.89145992,20.53180739
2004,1350,6.115411684,12.31399823,13.62571167
2004,1351,6.158062149,15.91376198,11.65389856
2004,1352,5.460363366,11.98619723,13.33104498
2004,1353,6.56071905,15.8888958,13.17690565
2004,1354,4.340397475,16.80928506,15.85156167
2004,1356,6.150631815,14.56447455,13.11314047
2004,1357,5.856203466,14.50158689,14.22273164
2004,1358,6.080917899,15.97337203,16.45958575
2004,1359,6.408524219,15.36059138,14.5188225
2004,1360,5.107881846,13.69469086,12.97323419
2004,1361,6.681247172,12.10407132,13.18208486
2004,1362,5.945401459,14.798002,17.79709919
2004,1363,6.222342913,16.30274022,18.04638985
2004,1364,5.958609928,17.10599917,16.17016584
2004,1365,4.839918164,17.34039946,15.80458312
2004,1366,5.164593597,18.05744028,14.81856864
2004,1368,5.0550282,13.47964046,10.63812693
2004,1369,5.14327434,17.75252648,14.25341642
2004,1371,4.058591256,12.28765512,14.25391371
2004,1372,3.928479816,11.73476773,16.11025557
2004,1373,5.560892339,12.46340367,14.59601835
2004,1374,5.182305153,13.68360265,16.74104683
2004,1375,5.438235353,10.84445212,18.61687821
2004,1376,5.950356195,15.24385575,21.14868841
2004,1378,4.654641896,13.85363759,15.56008542
2004,1379,6.445243485,17.65026346,14.7564644
2004,1380,5.449825408,11.79167867,13.41995963
2004,1381,4.475696486,15.77878303,19.56897037
2004,1382,5.896421142,15.96799913,13.78125984
2004,1383,4.995714125,12.52786751,11.6807708
2004,1384,4.100128098,14.66163794,16.77366707
2004,1385,4.424859074,12.14385837,18.66676465
2004,1386,4.027213607,15.21165237,13.74833288
